image_id,category_id
4f1ea79b-c2f7-4a2f-b188-8331f5b66ada.png,3
05c003dc-481c-4764-9c02-6a454aff3fc6.jpg,11
0dac1047-33a2-4ad4-b2c9-320451db27bf.jpg,11
13587eaf-e742-4fa6-b92b-f9c4d309ef94.jpg,7
1b79deb8-9631-474c-ada2-be7da8495254.jpg,3
1c1249b1-61fd-4837-9fc1-c5789b40e505.jpg,3
27cad0ea-4eb4-495a-ba56-a22bc55d70db.jpg,3
2fed6783-8e35-401e-b482-70f78300b1ae.jpg,3
310f2332-500c-43be-8768-b6da72de9945.jpg,7
35cd684d-1f7a-49ca-9f66-7a86274822ee.jpg,6
3a88c8d9-60f1-4bde-83ad-a4016e6a2060.jpg,3
43a902cf-a852-4326-a309-b071fe6f83ca.jpg,7
446916b5-a083-4af7-9e4e-d0db0e8aef1c.jpg,3
4d2b16c9-5dac-4481-8564-53f0c7ce8460.jpg,7
58869e34-19ed-4186-a338-b90dd4003e20.jpg,7
5c9b4649-b47d-4b69-a581-78099d68b86c.jpg,11
6d6cf0c6-41b7-4ec1-9f51-e16c9d8dbe2f.jpg,11
6de4e4e5-3d4f-48f7-a3e6-b0e4cb90460b.jpg,3
71c99491-9838-4ef4-9074-f87011b0897b.jpg,7
833f2168-f6f7-49bc-87e1-2a181c0aee0a.jpg,11
85ef1830-a447-4502-a85d-e341cc93e249.jpg,7
8e4e1b4c-c0c8-4c75-aeab-b5a5d4231d26.jpg,6
8ef637fa-773e-443a-bc71-602f3a9cc27c.jpg,7
a1ca3d56-7c09-488c-9064-dea2f98e3241.jpg,7
a7805ad8-807d-4944-bb14-a3b7eb086d46.jpg,11
bd04bb79-75fb-431e-9ec7-72de35f6ab0c.jpg,7
c03f4b1a-2d7a-43a1-939c-a5496ee7db85.jpg,7
d07ec141-b504-416c-86af-5e3fd24bdb17.jpg,7
d1cc802d-9454-4ff1-a610-b8062d7dd205.jpg,8
d396ad32-5b55-44f1-b0c5-85cad565d92d.jpg,11
d4b1441e-4176-4251-8080-93c9b121993b.jpg,11
d875d48a-b172-4730-9d80-dd97accb5f3d.jpg,3
e351e4b3-73fa-47e8-b154-283cbe281cd6.jpg,11
e7b86813-73a8-45e4-9fd3-238239a02757.jpg,7
e9389a79-ec49-476c-8d0b-612b7c81098b.jpg,7
f13f9244-02b1-43e1-80c7-836c6f769fe6.jpg,7
f8a2f803-e9a3-4c1b-92d3-916ebd7fb33b.jpg,7
