image_id,category_id
12f60127-83f4-4f43-a80f-762061d4ab24.jpg,11
3171759a-3d98-4501-9955-d521a0fd94e2.jpg,6
31cd20f4-6455-40b0-a805-64b6a367dc85.jpg,7
32dee870-159b-4494-8a4c-5cb1ba84e466.jpg,6
39567bb8-5170-4f68-a938-007ea4d53ab4.jpg,6
51a4814f-d2c4-4e1f-8fc7-a3167e7fabfe.jpg,6
6b25ea7e-43d1-49c6-b976-908ef6576aef.jpg,11
a32944f0-7e4d-43d2-a69b-7ad7d204ec5f.jpg,6
c91510d5-0828-47a4-ba19-f30d469b518c.jpg,5
db40bda7-7a80-4e22-b679-163872adb9de.jpg,7
dc98e177-4db3-44ea-b945-fa0ab7f54265.jpg,7
ddcc1144-1fc2-4171-b084-d7965dd560d0.jpg,11
ddfcaaf8-c3e0-4cc3-b0a6-f804ba1c9a5f.jpg,7
e4c2bbdf-a4ad-4fda-919d-c8367d3526f4.jpg,7
f4ebe90e-5aaa-4fac-bb20-a1e6d5a14adf.jpg,7
f9e0e483-e590-4fd9-87e3-450efcad1346.jpg,7
