image_id,category_id
47ddf7fb-8912-45df-a1d0-28ccf55f3ba8.jpg,8
500a0e4d-9a38-42df-ac1d-10872d0f5597.jpg,12
51692849-130f-426f-9fbc-c65d695d6f13.jpg,12
5e5be8f4-55f5-4c0b-90f3-6ca747d11167.jpg,8
6683e0cc-91e1-4c98-94e8-4c1e042b4a8b.jpg,8
6c860113-d64e-4725-9246-50dbae5ab982.jpg,12
9e9f11b6-3db4-4d16-8db3-b712ad8e23c6.jpg,8
a52cdd7b-6c90-4f31-8bb6-f0c9bb644f22.jpg,12
abc398e1-8083-40e5-8b91-db6d3041b060.jpg,3
b69a3cf2-5757-451e-a206-d71bfd3585d3.jpg,12
bf7ae0a8-72bf-495c-a64e-10e7f586b8d7.jpg,8
cc3e74b3-0897-498c-ad1a-7046294ae790.jpg,7
e4f7d8fb-ddc7-4245-839e-304463720997.jpg,8
eb768706-ad7b-47c9-8405-702d4c929160.jpg,7
fb9194a9-cec5-45cd-9518-f490a2f92c7f.jpg,8
