image_id,category_id
5b4c09e0-1816-43e7-b973-07912341e63a.jpg,3
9012DDE3-3932-456D-9B5D-3066F72C7174.png,3
01fd6a9d-a91e-45f8-a9e5-7a974c375c67.jpg,11
0bc4890f-8b67-42eb-9413-892b9f479b84.jpg,3
0c29160c-0d2b-4064-afbf-494f10f3630a.jpg,3
0F7510EC-F9CA-4992-9D84-831B5EF756FE.png,3
1173106e-314d-4e80-a764-8bec30e93f1f.jpg,3
228cb122-1b62-4eb0-b19e-381e55cd8864.jpg,11
2332a5b8-abd8-4cf1-95f1-19b014ed3213.jpg,3
2D460F97-AFB3-4DC0-AF3A-1439BDEFCEB1.png,3
2E5AC8F1-F13F-479C-BF5C-87DEA4963306.png,3
2f8366c9-f532-4b79-9970-0f321a489b53.jpg,3
3244dc01-ea2e-4952-b586-d3b07f48a8d4.jpg,3
352AEFA1-C653-4861-A2EA-E8712E78FA7A.png,3
3EDCB4D2-296D-42CE-B027-DBEC05B2635A.png,3
4277ddc0-99cf-48cd-bbe4-e8607aab5bfb.jpg,3
46cf4a11-198a-4e80-ae54-2befcfb106dd.jpg,3
476c9e3d-b624-46fb-88c9-49a0b63198c0.jpg,3
482318d1-06ee-47d7-8f4a-01b762ecd74e.jpg,7
541df895-82e6-407c-b855-fa9d1e669215.jpg,3
5efd4b6c-40d6-46fc-a70f-1bd78d3b6b5d.jpg,3
6377fe09-aac1-4daa-a3ab-56b6768c2464.jpg,3
64cf4621-4bc3-48c4-b4c0-e9a51232a4c2.jpg,2
7218430c-732e-4f62-ac29-6d92e7f2bd85.jpg,11
7d85277d-6b65-400f-9b4c-cb46817401c9.jpg,11
7f08a7e3-c475-4ef2-ac0c-aea9b61c4176.jpg,3
89ee3238-3821-4913-bde8-1726a1eed1d3.jpg,3
8a52878e-aab7-40ab-9d1c-397e16185d3a.jpg,3
8dc0a5c1-a001-4c92-8c91-4dec320c08cd.jpg,3
8e1c46cf-cf2a-4f9e-aa3b-57189e90f9ce.jpg,3
8ec30bd1-5f83-4924-b399-e24e54606f17.jpg,11
91D0904F-0ADA-474E-9C9B-8F3B9235AA16.png,11
97f84617-a0ff-490c-a0ce-a268adca9fe6.jpg,11
9846c7e6-2b4d-494e-99d1-a0fcc2f7fce5.jpg,3
aac400ec-3aa8-4f74-a9c5-861efe2f452f.jpg,3
ab2b7963-6c3a-4783-a659-bc7aa0d713d4.jpg,3
b425500c-bf1f-4a7d-947b-deaa91f99cec.jpg,7
b5682664-09ad-4dbd-9923-d6612f1ae680.jpg,7
b58e7e18-e262-4a05-867f-36022e544dd3.jpg,11
b663b923-f678-4282-bab1-8adc6823dae2.jpg,3
b8af699b-8cb3-4929-88ec-62460065c6f6.jpg,7
bf763b48-cb22-4ce9-9a53-df782ac37c34.jpg,7
bfcbe369-0de4-409c-8d58-c607fff9cd3f.jpg,3
c3f30d6a-84b4-42f1-8e93-ba6ae7f12b1c.jpg,3
cfbb7a1e-bc59-41ba-ba7f-6902c0a360b8.jpg,3
dd5787b3-0c1f-4c06-b3e4-5a1b8cca3943.jpg,2
e480cc37-55b6-411e-aa0b-eca93f077f80.jpg,3
e4a51eb0-c2ba-48a1-a434-f89ac5859fc5.jpg,3
e79d5115-ad55-4f1e-bcab-21089d7d7195.jpg,7
ea3bd97a-1383-4173-8803-b3701d2a5833.jpg,2
ebfe64b1-ffb6-4af2-a719-b077e281c9fa.jpg,11
eee9c33b-c1bc-4623-8adf-4f81e100f4a0.jpg,3
