image_id,category_id
00d5aa3e-9c60-42b3-894d-0b83727e9293.jpg,2
01b9f157-08b0-43cf-b358-a79535708b6a.jpg,3
01f34c7d-41f9-47ae-8fc4-956f3fa127bf.jpg,3
0301bab6-7716-4413-a4fc-f402d8da8f05.jpg,2
0314c3b9-ccbc-4b82-b85e-c7e364cd65bd.jpg,3
04c3f348-f0db-4cde-8f43-f42b9d37807b.jpg,3
0537f7ab-65cf-491c-a597-c2b22f3721a2.jpg,3
05BB0912-B0AF-4593-A479-5D8B14F1A93A.jpg,1
05c395ec-fa49-4577-816e-6876400c1a4e.jpg,2
064253c6-c348-42e1-ac29-3e892c91f56d.jpg,3
071acea1-6848-49ef-b061-77edc1b85674.jpg,3
07c205f2-619f-4a66-b3f5-2503b51edd53.jpg,2
086f37ad-bf2d-442d-b48e-1defb1d4215b.jpg,3
09e5d885-18de-4b7b-b808-bb80303c8842.jpg,3
0b3a2949-eb73-4f5f-9dc8-34abc619cf9d.jpg,2
2d09d25b-8a2a-41d8-bc74-18c9bbe61b36.jpg,3
31429173-d081-4a89-8e51-b477a3ee861b.jpg,2
3377d4d2-fd60-4ee0-8ea2-7723de29817c.jpg,2
352aa5f8-582a-48ac-8faa-7f52bfbce146.jpg,2
35c20c90-77d8-4da2-b849-62ba3183405e.jpg,1
37bbcf0f-2717-43b1-8346-dda8c35fbb81.jpg,3
3a048b8a-84d5-4257-91df-c8e818faedc9.jpg,3
3a267d94-d2d9-442c-9f7f-bc0731c14716.jpg,3
3b082caa-4489-4432-9404-468be78bfe5a.jpg,2
3c4b53a4-627d-46bf-be9a-da2ae469da49.jpg,3
3c851524-1009-4df9-9a65-92b89812b826.jpg,2
3caeef50-db50-4c71-8944-d0ad987e7385.jpg,1
4a303833-32c3-481b-bd80-f22f26cdc8fa.jpg,3
4e74fe18-bdf3-4644-ba8a-b8cce3965582.jpg,2
50296d90-f0bf-458d-abce-75d373268a5b.jpg,3
50ee4256-6896-41b3-a84e-5ba78830bfd8.jpg,3
51ab8a9e-6f3b-40a8-9486-05b07436f36a.jpg,2
51e5f248-d162-407e-a738-8c3710cb3bce.jpg,2
534f3982-1169-46d7-ad9a-68c08bc46c90.jpg,2
53b8185b-4dd1-44b3-a1a1-c5216aead96c.jpg,1
53ce819e-6483-4ebb-a080-5539c6ff6da5.jpg,3
540d0d05-34f4-41f4-8e55-fade217647af.jpg,2
549b60ef-26d8-46b6-92d5-549036ba790f.jpg,3
54bfdad4-2d55-4e99-96f7-b7b434c41289.jpg,2
54d44fa4-c662-4272-a433-9ec9db862685.jpg,3
54fab00a-65d7-4506-986d-95c9e99459b4.jpg,2
55a18f88-f8f7-41d9-bce5-a4325b0a0de0.jpg,3
6d889936-6cbc-4864-b929-3e6ea46cd3c8.jpg,2
6e1ee27b-2a70-4a21-8b18-128e910051fa.jpg,3
6e286756-b23b-431e-9956-25e3c9562c00.jpg,3
700d43c9-a20c-41bc-b623-35aea16ee1c8.jpg,2
70d6c1f1-6cdf-49a1-b4e2-53f02fee49ed.jpg,2
71f7c37c-f764-4aba-8d81-03056d8d5cef.jpg,3
7206edf7-2ebc-4745-9023-56f72da6d733.jpg,3
7256c8b6-5ac5-461c-a1e1-80e06a0272a4.jpg,3
75013377-f973-4ddd-851b-3edd17b94598.jpg,3
75d8cf14-d538-493b-87a5-0f23711a008c.jpg,1
7761688B-00A3-4A9B-97B4-109806AB9E17.jpg,3
785bbbef-76f5-4272-ae5e-05f9b5ba8e14.jpg,1
55a18f88-f8f7-41d9-bce5-a4325b0a0de03.jpg,3
57f57a30-0230-4b0d-8624-dff8828668a5.jpg,3
5802ee36-c1ee-4a42-bee2-6ff173c3d16a.jpg,2
58f6b7b7-cbf9-44aa-a553-54e74d088be5.jpg,3
59e3ab4b-323b-4927-9fa3-fbedc993ee12.jpg,2
5a38c5e9-5fe1-4b94-a709-9f41eba148eb.jpg,1
5b73fadf-9468-4ecc-8141-6169407a2315.jpg,3
5c1cf457-24cf-4400-87d2-e7e760476070.jpg,1
5d20aa86-9227-40c2-96a3-02b8fe80a9ec.jpg,1
5d74b2a7-4f5c-4691-b2b9-942f57f77040.jpg,1
5dd645a2-b415-4435-b9f5-0faab2d1a9b1.jpg,3
5ec5719a-994a-41c4-8c2f-ef0899116967.jpg,3
5f1dc8b8-e584-4771-96a4-0ef19eb55d57.jpg,3
62c2b268-66d0-4520-acc0-5b6d87b76f25.jpg,2
638e1fa6-127a-4e25-a540-962b20baa549.jpg,2
6394fcf2-2b1c-433e-a56d-75231753f08e.jpg,3
64c51119-8e71-4e9d-8607-92501724d121.jpg,3
6600b444-dfcb-4cee-8920-e4ff6b5a339d.jpg,3
67d4b182-16ab-4654-8867-118a9802a7d3.jpg,1
68b0ecea-c55e-4d17-a3bd-d133d44d5005.jpg,3
68dd319e-5c76-492a-8625-00dc036bf192.jpg,2
6a51763d-ea2c-40e9-9851-4ab45cd7f1bb.jpg,3
0f0fbbd6-0278-4fb7-9741-87bf1d42a275.jpg,3
0tafwugmn0jm5jfow76q8pjnh1gklicq.jpg,3
10546eda-5f74-43db-98ba-7a928499e63f.jpg,1
1144412c-f28f-4aca-bea7-f060d72489a6.jpg,3
1195993d-d4bf-40bc-a57c-0013bb079338.jpg,3
12cb2d66-c863-4a83-b81b-f473473bb300.jpg,1
1383132c-e43e-4fb1-a584-c99c14218598.jpg,3
1893c60c-dfd9-492b-b23e-0ad3849ce5b5.jpg,3
1a1a7f23-8b20-4af7-bafb-97f2b0fb51cd.jpg,3
1bb599f6-6bda-451f-b597-a8fc7c0996f2.jpg,1
208c3a6a-8ae1-4efb-bb16-2d08bb2f3c8e.jpg,2
223149cb-2d3f-44a3-8222-1664b5092425.jpg,1
224a1c38-146a-45a0-9bbe-869f8e030af3.jpg,3
229731a4-adda-4735-801b-7d193c62a0df.jpg,2
255f42be-5b47-433c-976b-70ef30e6e17c.jpg,3
26a22ddc-4ae4-4d6a-81f4-b593fbec66eb.jpg,3
2a521146-bf89-4065-8e69-308852a651ae.jpg,1
2c24872f-8986-4d7e-a79f-56af37b92192.jpg,1
0e979b0b-1b37-4bcd-a9aa-e9573b1fd2aa.jpg,3
2c3bdeee-94e5-408f-85c5-9a89a75300f2.jpg,1
3cc64138-1fbd-4eba-8628-5237efd54a5a.jpg,2
4a2eca68-194a-46f3-90c3-20be75cb68a6.jpg,2
55a18f88-f8f7-41d9-bce5-a4325b0a0de02.jpg,3
6ca2cfc7-53ac-4fce-8b3e-31058fb658f6.jpg,3
7de9e075-ee74-4b23-9c31-4fb1d7389def.jpg,2
8b23db8e-4996-4570-8867-c63545cd7fcf.jpg,2
9dfed31e-8d10-4225-9b01-3cf748a77913.jpg,2
B29DC4C9-458B-4175-AF90-DFBBF1451899.jpg,3
c3b1553f-9847-46e9-bf33-4ddbe9fc9bfc.jpg,3
d2435429-8a59-446b-9a17-d64980f13f90.jpg,3
e4085c28-872d-4a9e-b4d3-dbef4466024c.jpg,2
ee507219-23b7-4694-9d19-bca6bdaeea9a.jpg,3
8b5f2e3b-96f9-40dd-bc08-eae25660e0e7.jpg,3
8f2bd8ee-8b43-4c80-9ace-0ee502fe8361.jpg,2
90132bf9-b725-4f10-b47c-3484d612df22.jpg,2
93b38e5f-fe2b-4cea-a84a-996f28704985.jpg,3
