image_id,category_id
003f6f90-e0fe-4721-94c5-4368bd5adb15.jpg,3
011711d3-0f63-4346-8fb4-64351db59950.jpg,2
0159d252-86bd-428a-a651-fd70c94fe8e7.jpg,3
0194dd14-5be1-4855-84e2-dbbdf5fcbb2d.jpg,1
01c5b311-64e4-4872-91fa-d15b8d987816.jpg,3
02e6411a-321e-4700-9538-a33a6fffd29b.jpg,3
02f735fa-1349-4c40-b741-f7527dfcbc28.jpg,1
03e3bbad-01de-4102-ad5b-c1666526bd2b.jpg,3
08d6d1af-9451-47fd-86d0-46ffaa620ea9.jpg,1
0a0cca13-2b39-4c0e-9c2d-3bc37d1c4262.jpg,3
0a3196d8-7d77-4f67-ad48-89ec1f17e547.jpg,3
0ba27f14-e0d8-477a-a702-4ff3fdb0196b.jpg,1
0c10508a-964c-4932-ae3a-35254ef02b80.jpg,1
0d11f3fd-50f7-4178-aa11-6cd471f9f9b7.jpg,3
0d224058-8648-4e39-a456-026ff8953a6d.jpg,1
0dc1a688-4418-4e48-9274-d383278295a4.jpg,3
0df698b1-9d5f-4be2-be58-118908f2a26d.jpg,3
0e8d9443-2459-48c1-adea-dcb4f7a162a5.jpg,1
12c3bd2f-853d-4b27-bcc7-00a053af442e.jpg,1
13a39446-b531-4839-a4b6-b3fc76505444.jpg,3
14ce4a7e-5511-4a53-afe9-94100e4ff009.jpg,3
1557279958.png,3
1560656798.png,3
1650fdbf-a606-46ff-9dd8-66c466b6f848.jpg,3
1930e675-3fb5-40f7-98ba-d7459e36e934.jpg,3
1d64417a-b24a-4404-9dca-509edc6329e3.jpg,1
1d6b05e4-00ef-46bb-af63-76075ee1b368.jpg,2
1d9f6df1-b1ad-48c9-a917-8cdb00bf5e63.jpg,3
20329f72-7cd3-43cd-9881-8a6433d08340.jpg,2
2132eaf5-e0cb-4ef1-ab4a-874aac255417.jpg,2
21BA9946-FE1F-4C21-BF48-DD8F7BFC1FF2.png,1
22f8aa26-2e47-4d0e-a1cd-b010ab2119c4.jpg,3
231b5f99-8539-4977-85bc-16243c4c847d.jpg,3
23226c5e-71db-42ea-ba4c-f7efb9a6407e.jpg,3
239e8590-95be-4769-ba1d-640b6284ca4d.jpg,3
23a16ae6-2bc4-4ec3-86de-41d0c2b29b0d.jpg,1
24432b2d-85ea-4fe3-b931-a3b0c71ab5b7.jpg,3
388ad3f9-4ce6-4719-bed2-c409f4842243.jpg,3
3ad32daa-c931-4cdd-9c2d-39e9bb52fd3c.jpg,1
3b93932b-10b7-470c-b6f7-ac1486af6be2.jpg,1
3c0e9de6-811d-4461-aae1-429c8781fb25.jpg,2
3cdeadb3-0eeb-4f78-8f7d-3bffe55a137a.jpg,3
3e6cc9a6-d597-4253-8f6f-287a417abfe7.jpg,1
3eb1ea01-57b7-40c8-9343-3a0a0f6406ad.jpg,1
3fe396f2-d6ca-49d4-9775-f80ad0b34218.jpg,3
